,level_0,index,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Deck,CabinNumber,CabinSide,id,id_number
12768,12902,4209,9138_01,Europa,,,TRAPPIST-1e,41.0,False,0.0,1998.0,0.0,1023.0,867.0,Misamak Trupistic,,,,,9138,01
12769,8559,8559,9139_01,Mars,False,F/1766/S,TRAPPIST-1e,25.0,False,410.0,32.0,14.0,1239.0,10.0,Poselk Paste,False,F,1766,S,9139,01
12770,8560,8560,9140_01,Earth,True,G/1488/P,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Eleaha Klindsayer,True,G,1488,P,9140,01
12771,8561,8561,9141_01,Europa,True,B/349/S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Alraid Valing,True,B,349,S,9141,01
12772,8562,8562,9142_01,Earth,False,F/1873/P,TRAPPIST-1e,18.0,False,83.0,165.0,1.0,0.0,2002.0,Thew Holson,False,F,1873,P,9142,01
12773,12903,4210,9143_01,Earth,False,G/1472/S,TRAPPIST-1e,28.0,False,97.0,0.0,0.0,0.0,1720.0,Joelan Ricklaney,,G,1472,S,9143,01
12774,12904,4211,9143_02,Earth,False,F/1767/S,55 Cancri e,18.0,False,1181.0,0.0,0.0,3.0,1.0,Andice Ricklaney,,F,1767,S,9143,02
12775,12905,4212,9143_03,Earth,False,G/1472/S,TRAPPIST-1e,18.0,False,31.0,0.0,0.0,910.0,3.0,Eillis Rushorney,,G,1472,S,9143,03
12776,8563,8563,9144_01,Earth,False,F/1768/S,TRAPPIST-1e,22.0,False,1.0,702.0,0.0,0.0,0.0,Monard Rutler,False,F,1768,S,9144,01
12777,8564,8564,9145_01,Earth,True,G/1489/P,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Raulia Curton,False,G,1489,P,9145,01
12778,12906,4213,9146_01,,False,F/1874/P,TRAPPIST-1e,52.0,False,994.0,0.0,173.0,0.0,24.0,Rionk Sache,,F,1874,P,9146,01
12779,12907,4214,9146_02,Mars,False,D/293/P,TRAPPIST-1e,28.0,False,1014.0,81.0,1.0,85.0,1.0,Cran Sache,,D,293,P,9146,02
12780,12908,4215,9146_03,Mars,True,F/1874/P,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Cheeet Sache,,F,1874,P,9146,03
12781,12909,4216,9147_01,Earth,True,G/1490/P,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Gabrin Meyersones,,G,1490,P,9147,01
12782,8565,8565,9148_01,Earth,False,G/1473/S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Elice Paulllegory,False,G,1473,S,9148,01
12783,8566,8566,9149_01,Europa,True,B/350/S,55 Cancri e,37.0,False,0.0,0.0,0.0,,0.0,Canonon Dompreced,True,B,350,S,9149,01
12784,8567,8567,9149_02,Europa,False,B/350/S,55 Cancri e,22.0,False,0.0,36.0,1.0,3761.0,4521.0,Meron Dompreced,False,B,350,S,9149,02
12785,8568,8568,9150_01,Earth,False,G/1474/S,TRAPPIST-1e,45.0,False,1.0,0.0,638.0,9.0,161.0,Geney Schmondez,False,G,1474,S,9150,01
12786,8569,8569,9151_01,Mars,True,F/1769/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,,0.0,Pok Min,True,F,1769,S,9151,01
12787,8570,8570,9152_01,Earth,True,G/1491/P,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Jaimer Mirezavis,True,G,1491,P,9152,01
12788,12910,4217,9153_01,Earth,False,G/1492/P,TRAPPIST-1e,15.0,False,0.0,798.0,0.0,95.0,0.0,Darry Lewinton,,G,1492,P,9153,01
12789,12911,4218,9154_01,Earth,True,G/1475/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Bel Sweene,,G,1475,S,9154,01
12790,12912,4219,9155_01,Europa,False,C/304/P,,17.0,False,149.0,2045.0,,1872.0,0.0,Markar Amoutake,,C,304,P,9155,01
12791,12913,4220,9155_02,Europa,False,C/304/P,TRAPPIST-1e,48.0,False,0.0,7.0,12.0,78.0,1779.0,Antonon Ingalt,,C,304,P,9155,02
12792,12914,4221,9155_03,Europa,True,C/304/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Alarmus Ingalt,,C,304,P,9155,03
12793,12915,4222,9155_04,Europa,True,C/304/P,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Canons Ingalt,,C,304,P,9155,04
12794,8571,8571,9156_01,Europa,True,B/351/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Eltan Geneltic,True,B,351,S,9156,01
12795,8572,8572,9157_01,Earth,False,G/1476/S,TRAPPIST-1e,36.0,False,0.0,281.0,0.0,0.0,632.0,Nelly Navages,False,G,1476,S,9157,01
12796,8573,8573,9157_02,Earth,True,G/1476/S,PSO J318.5-22,1.0,False,0.0,0.0,0.0,0.0,0.0,Ivanna Donson,True,G,1476,S,9157,02
12797,8574,8574,9157_03,Earth,False,G/1476/S,PSO J318.5-22,10.0,False,0.0,0.0,0.0,0.0,0.0,Andrey Navages,True,G,1476,S,9157,03
12798,8575,8575,9157_04,Earth,False,G/1476/S,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,Arla Navages,True,G,1476,S,9157,04
12799,8576,8576,9157_05,Earth,False,G/1476/S,TRAPPIST-1e,31.0,False,0.0,522.0,0.0,54.0,332.0,Neilda Navages,False,G,1476,S,9157,05
12800,8577,8577,9157_06,Earth,False,G/1476/S,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Pamont Navages,False,G,1476,S,9157,06
12801,8578,8578,9157_07,Earth,True,G/1476/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Racey Navages,True,G,1476,S,9157,07
12802,8579,8579,9158_01,Europa,True,B/298/P,55 Cancri e,30.0,True,0.0,0.0,0.0,0.0,0.0,Magnon Maglible,True,B,298,P,9158,01
12803,8580,8580,9159_01,Earth,False,F/1875/P,TRAPPIST-1e,41.0,False,169.0,0.0,516.0,0.0,52.0,Davis Mallerez,True,F,1875,P,9159,01
12804,8581,8581,9160_01,Earth,False,F/1770/S,TRAPPIST-1e,19.0,False,640.0,0.0,0.0,38.0,12.0,Frey Booness,False,F,1770,S,9160,01
12805,8582,8582,9161_01,Earth,True,G/1493/P,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Olgary Lopelases,False,G,1493,P,9161,01
12806,8583,8583,9161_02,Earth,True,G/1493/P,TRAPPIST-1e,36.0,False,0.0,0.0,,0.0,0.0,Luzel Lopelases,True,G,1493,P,9161,02
12807,12916,4223,9162_01,Europa,True,D/294/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Zinoces Muspereed,,D,294,P,9162,01
12808,12917,4224,9162_02,Europa,False,D/294/P,TRAPPIST-1e,29.0,False,0.0,472.0,438.0,1716.0,2650.0,Coxark Ineckethle,,D,294,P,9162,02
12809,12918,4225,9162_03,Europa,False,D/294/P,TRAPPIST-1e,36.0,False,11.0,20.0,0.0,64.0,3108.0,Mareson Ineckethle,,D,294,P,9162,03
12810,8584,8584,9163_01,Earth,True,G/1477/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Idace Edwartizman,True,G,1477,S,9163,01
12811,8585,8585,9164_01,Mars,False,E/602/S,TRAPPIST-1e,20.0,False,574.0,1.0,792.0,11.0,0.0,Tundsh Gread,False,E,602,S,9164,01
12812,8586,8586,9165_01,Earth,False,F/1771/S,TRAPPIST-1e,23.0,False,9.0,2.0,1.0,0.0,727.0,Leria Cofferson,False,F,1771,S,9165,01
12813,12919,4226,9166_01,Europa,True,A/109/S,55 Cancri e,62.0,False,0.0,0.0,0.0,0.0,0.0,Askeid Monsintic,,A,109,S,9166,01
12814,8587,8587,9167_01,Earth,False,F/1772/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,684.0,0.0,Rhonya Donson,False,F,1772,S,9167,01
12815,8588,8588,9168_01,Europa,False,C/338/S,55 Cancri e,36.0,False,23.0,14773.0,0.0,1159.0,7819.0,Hadirk Cassiding,False,C,338,S,9168,01
12816,8589,8589,9168_02,Europa,True,C/338/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Algiedi Cassiding,True,C,338,S,9168,02
12817,8590,8590,9169_01,Mars,False,D/295/P,TRAPPIST-1e,38.0,False,48.0,2318.0,5.0,11.0,0.0,Los Iccle,True,D,295,P,9169,01
12818,8591,8591,9170_01,Earth,,E/587/P,TRAPPIST-1e,33.0,False,1060.0,403.0,1.0,0.0,145.0,Jeandy Ewins,False,E,587,P,9170,01
12819,12920,4227,9171_01,Europa,False,C/305/P,TRAPPIST-1e,29.0,False,0.0,5718.0,0.0,1444.0,5.0,Aliakan Roftfuling,,C,305,P,9171,01
12820,8592,8592,9172_01,Earth,False,G/1478/S,TRAPPIST-1e,54.0,False,724.0,25.0,71.0,0.0,1054.0,Gracey Bardinard,False,G,1478,S,9172,01
12821,8593,8593,9173_01,Earth,False,F/1876/P,PSO J318.5-22,33.0,False,0.0,688.0,2.0,0.0,426.0,Anda Cartez,False,F,1876,P,9173,01
12822,8594,8594,9174_01,Earth,False,G/1479/S,PSO J318.5-22,54.0,False,65.0,670.0,0.0,177.0,0.0,Teryla Lunapperts,True,G,1479,S,9174,01
12823,8595,8595,9175_01,Europa,False,B/299/P,55 Cancri e,32.0,False,0.0,10073.0,0.0,168.0,337.0,Sulaton Dectory,True,B,299,P,9175,01
12824,8596,8596,9176_01,Earth,False,F/1773/S,TRAPPIST-1e,24.0,False,0.0,537.0,0.0,5.0,197.0,Willy Mcneiderson,True,F,1773,S,9176,01
12825,12921,4228,9177_01,Europa,True,C/306/P,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Algenif Vablug,,C,306,P,9177,01
12826,12922,4229,9177_02,Europa,True,C/306/P,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Zedarga Vablug,,C,306,P,9177,02
12827,8597,8597,9178_01,Earth,False,F/1877/P,TRAPPIST-1e,53.0,False,49.0,584.0,0.0,0.0,70.0,Ernard Barnoldeney,False,F,1877,P,9178,01
12828,8598,8598,9179_01,Earth,True,G/1494/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Paulah Tranciams,True,G,1494,P,9179,01
12829,8599,8599,9179_02,Earth,False,G/1494/P,TRAPPIST-1e,31.0,False,459.0,194.0,0.0,5.0,125.0,Hollie Tranciams,False,G,1494,P,9179,02
12830,8600,8600,9179_03,Earth,True,G/1494/P,PSO J318.5-22,18.0,False,0.0,0.0,,0.0,0.0,Darley Tranciams,False,G,1494,P,9179,03
12831,8601,8601,9179_04,Earth,True,G/1494/P,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Jonald Tranciams,True,G,1494,P,9179,04
12832,8602,8602,9180_01,Mars,False,F/1774/S,TRAPPIST-1e,37.0,False,148.0,0.0,684.0,1446.0,88.0,Chal Emone,False,F,1774,S,9180,01
12833,8603,8603,9181_01,Earth,False,F/1775/S,TRAPPIST-1e,35.0,False,270.0,4.0,453.0,7.0,0.0,Chelsa Gilesonston,True,F,1775,S,9181,01
12834,12923,4230,9182_01,Earth,,F/1776/S,TRAPPIST-1e,14.0,False,0.0,0.0,,1377.0,29.0,Garyan Gainebergan,,F,1776,S,9182,01
12835,8604,8604,9183_01,Europa,False,C/307/P,55 Cancri e,34.0,False,0.0,5.0,11.0,62.0,5804.0,,False,C,307,P,9183,01
12836,8605,8605,9184_01,Earth,False,G/1480/S,TRAPPIST-1e,28.0,False,0.0,7.0,6.0,0.0,482.0,Ninald Holcompson,False,G,1480,S,9184,01
12837,8606,8606,9185_01,Earth,False,E/588/P,TRAPPIST-1e,43.0,False,698.0,94.0,0.0,0.0,0.0,Elindy Mckinn,True,E,588,P,9185,01
12838,8607,8607,9186_01,Mars,True,F/1878/P,TRAPPIST-1e,2.0,False,0.0,0.0,,0.0,0.0,Mass Homin,True,F,1878,P,9186,01
12839,12924,4231,9187_01,Mars,False,E/589/P,TRAPPIST-1e,40.0,False,0.0,,1311.0,0.0,48.0,Bases Prin,,E,589,P,9187,01
12840,12925,4232,9187_02,Mars,False,F/1879/P,TRAPPIST-1e,30.0,False,179.0,0.0,71.0,1038.0,0.0,Doakes Prin,,F,1879,P,9187,02
12841,8608,8608,9188_01,Earth,False,G/1481/S,TRAPPIST-1e,24.0,False,0.0,0.0,807.0,0.0,2.0,Delley Pager,False,G,1481,S,9188,01
12842,8609,8609,9189_01,Earth,False,F/1777/S,PSO J318.5-22,18.0,False,87.0,41.0,483.0,0.0,0.0,Ralda Barnoldeney,False,F,1777,S,9189,01
12843,8610,8610,9190_01,Earth,False,F/1778/S,TRAPPIST-1e,21.0,False,802.0,0.0,1.0,1.0,0.0,Fanne Mclarseney,True,F,1778,S,9190,01
12844,12926,4233,9191_01,Earth,True,G/1482/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Vana Doughan,,G,1482,S,9191,01
12845,8611,8611,9192_01,Earth,False,F/1880/P,PSO J318.5-22,24.0,False,,599.0,,0.0,0.0,Norahe Drakeekss,True,F,1880,P,9192,01
12846,8612,8612,9193_01,Earth,,G/1483/S,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,Camily Howence,False,G,1483,S,9193,01
12847,8613,8613,9194_01,,False,E/603/S,55 Cancri e,53.0,False,0.0,4017.0,0.0,13.0,3147.0,,False,E,603,S,9194,01
12848,8614,8614,9194_02,Europa,False,E/603/S,TRAPPIST-1e,32.0,True,1003.0,909.0,0.0,0.0,15.0,Tachba Subwor,False,E,603,S,9194,02
12849,8615,8615,9195_01,Mars,True,F/1779/S,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Quakes Purle,True,F,1779,S,9195,01
12850,8616,8616,9195_02,Mars,True,F/1779/S,,33.0,False,0.0,0.0,0.0,0.0,0.0,Ceros Purle,True,F,1779,S,9195,02
12851,8617,8617,9196_01,Europa,False,C/339/S,TRAPPIST-1e,40.0,False,0.0,1674.0,0.0,269.0,4.0,Tabdhib Poustive,True,C,339,S,9196,01
12852,8618,8618,9196_02,Europa,False,C/339/S,TRAPPIST-1e,31.0,False,1.0,104.0,1338.0,698.0,126.0,Majorab Poustive,True,C,339,S,9196,02
12853,8619,8619,9196_03,Europa,False,C/339/S,TRAPPIST-1e,23.0,False,381.0,794.0,52.0,654.0,1317.0,Chellus Poustive,False,C,339,S,9196,03
12854,8620,8620,9197_01,Europa,,C/308/P,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,Bellus Platch,True,C,308,P,9197,01
12855,8621,8621,9197_02,Europa,False,C/308/P,,41.0,True,0.0,7964.0,0.0,3238.0,5839.0,Aludram Platch,False,C,308,P,9197,02
12856,8622,8622,9197_03,Europa,False,C/308/P,TRAPPIST-1e,31.0,False,0.0,4634.0,8.0,616.0,0.0,Pheino Platch,True,C,308,P,9197,03
12857,8623,8623,9197_04,Europa,False,C/308/P,55 Cancri e,30.0,False,1569.0,,0.0,,2252.0,Phecca Platch,False,C,308,P,9197,04
12858,12927,4234,9198_01,Europa,False,D/277/S,TRAPPIST-1e,31.0,False,0.0,54.0,33.0,1812.0,690.0,Schelik Vendeck,,D,277,S,9198,01
12859,8624,8624,9199_01,Europa,True,E/590/P,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Sterion Dianket,True,E,590,P,9199,01
12860,12928,4235,9200_01,Earth,False,E/591/P,PSO J318.5-22,17.0,False,867.0,0.0,4.0,0.0,2.0,Marine Englas,,E,591,P,9200,01
12861,8625,8625,9201_01,Earth,False,G/1484/S,PSO J318.5-22,30.0,False,0.0,816.0,0.0,0.0,0.0,Janney Hoffergess,True,G,1484,S,9201,01
12862,8626,8626,9202_01,Europa,False,C/309/P,TRAPPIST-1e,26.0,False,8586.0,77.0,114.0,29.0,4.0,Alark Eguing,False,C,309,P,9202,01
12863,8627,8627,9203_01,Mars,True,F/1780/S,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Kies Fort,True,F,1780,S,9203,01
12864,12929,4236,9204_01,Earth,False,F/1781/S,TRAPPIST-1e,25.0,False,1033.0,515.0,0.0,0.0,1.0,Sanya Coxterez,,F,1781,S,9204,01
12865,8628,8628,9205_01,Europa,True,B/300/P,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Thaldah Brakeng,True,B,300,P,9205,01
12866,8629,8629,9205_02,Europa,True,B/300/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,,True,B,300,P,9205,02
12867,8630,8630,9205_03,Europa,True,B/300/P,TRAPPIST-1e,52.0,,0.0,0.0,0.0,0.0,0.0,Propent Brakeng,True,B,300,P,9205,03
12868,12930,4237,9206_01,Europa,False,B/352/S,TRAPPIST-1e,27.0,False,0.0,5980.0,5.0,168.0,21.0,Ionan Pokebox,,B,352,S,9206,01
12869,12931,4238,9206_02,Europa,False,B/352/S,TRAPPIST-1e,47.0,False,0.0,697.0,0.0,63.0,3093.0,Phernar Pokebox,,B,352,S,9206,02
12870,12932,4239,9206_03,Europa,,B/352/S,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Enifik Pokebox,,B,352,S,9206,03
12871,12933,4240,9207_01,Europa,False,C/340/S,TRAPPIST-1e,18.0,False,0.0,4038.0,0.0,951.0,1.0,Wasath Assefle,,C,340,S,9207,01
12872,8631,8631,9208_01,Earth,True,G/1485/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,,True,G,1485,S,9208,01
12873,8632,8632,9208_02,Earth,False,F/1782/S,TRAPPIST-1e,40.0,False,757.0,40.0,4.0,2.0,0.0,Blancy Shieldson,False,F,1782,S,9208,02
12874,12934,4241,9209_01,Earth,False,F/1881/P,55 Cancri e,33.0,False,,319.0,0.0,0.0,0.0,Ale Andley,,F,1881,P,9209,01
12875,12935,4242,9210_01,Earth,False,F/1882/P,TRAPPIST-1e,19.0,False,547.0,0.0,0.0,0.0,275.0,Anie Belley,,F,1882,P,9210,01
12876,8633,8633,9211_01,Earth,False,G/1486/S,TRAPPIST-1e,60.0,False,0.0,8.0,,360.0,74.0,Stendy Steelerettt,False,G,1486,S,9211,01
12877,12936,4243,9212_01,Earth,False,F/1883/P,TRAPPIST-1e,13.0,False,2835.0,4.0,152.0,0.0,334.0,Nelsie Philloway,,F,1883,P,9212,01
12878,12937,4244,9212_02,Earth,True,G/1495/P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Violey Philloway,,G,1495,P,9212,02
12879,8634,8634,9213_01,Earth,False,F/1884/P,TRAPPIST-1e,24.0,False,0.0,90.0,0.0,795.0,0.0,Aliedy Hurchanney,True,F,1884,P,9213,01
12880,12938,4245,9214_01,Europa,False,C/341/S,TRAPPIST-1e,32.0,False,523.0,2.0,0.0,16.0,14834.0,Alatrix Mirinanty,,C,341,S,9214,01
12881,12939,4246,9215_01,Europa,True,A/96/P,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Dubheat Supriouse,,A,96,P,9215,01
12882,12940,4247,9216_01,Earth,False,F/1885/P,TRAPPIST-1e,22.0,False,0.0,147.0,3.0,0.0,494.0,Luise Barrez,,F,1885,P,9216,01
12883,8635,8635,9217_01,Earth,False,E/604/S,55 Cancri e,31.0,False,15.0,679.0,89.0,6.0,0.0,Jasony Mckinsond,True,E,604,S,9217,01
12884,8636,8636,9218_01,Europa,True,B/353/S,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,,True,B,353,S,9218,01
12885,8637,8637,9219_01,Earth,False,G/1487/S,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,Daley Workmanson,False,G,1487,S,9219,01
12886,8638,8638,9219_02,Earth,False,F/1783/S,TRAPPIST-1e,51.0,False,6.0,0.0,0.0,0.0,1164.0,Robyna Workmanson,True,F,1783,S,9219,02
12887,8639,8639,9220_01,Earth,False,G/1496/P,TRAPPIST-1e,25.0,False,2.0,45.0,45.0,0.0,815.0,Branca Meyerthy,False,G,1496,P,9220,01
12888,8640,8640,9220_02,Earth,True,G/1496/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Frey Meyerthy,True,G,1496,P,9220,02
12889,8641,8641,9220_03,Earth,False,F/1886/P,PSO J318.5-22,22.0,False,623.0,0.0,,0.0,53.0,Kennie Barrilloney,True,F,1886,P,9220,03
12890,8642,8642,9221_01,Earth,True,G/1497/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,,Elicey Beachez,False,G,1497,P,9221,01
12891,8643,8643,9222_01,Mars,True,F/1784/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,,0.0,Carves Chate,True,F,1784,S,9222,01
12892,12941,4248,9223_01,Mars,True,,TRAPPIST-1e,24.0,False,0.0,0.0,,0.0,0.0,Weessh Sun,,,,,9223,01
12893,12942,4249,9223_02,Mars,True,,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Perit Sun,,,,,9223,02
12894,8644,8644,9224_01,Mars,False,F/1786/S,TRAPPIST-1e,24.0,False,745.0,639.0,977.0,4.0,0.0,Bants Reke,False,F,1786,S,9224,01
12895,8645,8645,9225_01,Earth,False,F/1787/S,TRAPPIST-1e,45.0,False,1.0,197.0,0.0,660.0,15.0,Lynnon Meyersones,False,F,1787,S,9225,01
12896,8646,8646,9226_01,Earth,False,F/1788/S,,22.0,False,676.0,0.0,13.0,0.0,12.0,Stendy Connelson,False,F,1788,S,9226,01
12897,8647,8647,9227_01,Earth,True,G/1498/P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Glendy Hinglendez,False,G,1498,P,9227,01
12898,8648,8648,9227_02,Earth,True,G/1498/P,PSO J318.5-22,11.0,False,0.0,0.0,0.0,0.0,0.0,Jorgie Hinglendez,True,G,1498,P,9227,02
12899,8649,8649,9227_03,Earth,True,G/1498/P,PSO J318.5-22,1.0,False,0.0,0.0,0.0,0.0,0.0,Paulas Hinglendez,True,G,1498,P,9227,03
12900,8650,8650,9227_04,Earth,True,G/1498/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Robyny Hinglendez,True,G,1498,P,9227,04
12901,8651,8651,9227_05,Earth,,G/1498/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Hard Hinglendez,False,G,1498,P,9227,05
12902,12943,4250,9228_01,Earth,False,F/1887/P,TRAPPIST-1e,21.0,,640.0,0.0,21.0,0.0,76.0,Davis Bulliamoses,,F,1887,P,9228,01
12903,12944,4251,9229_01,Mars,False,E/605/S,TRAPPIST-1e,24.0,False,,32.0,282.0,1.0,0.0,Colal Brity,,E,605,S,9229,01
12904,8652,8652,9230_01,Europa,False,C/342/S,TRAPPIST-1e,36.0,True,0.0,5600.0,715.0,2868.0,971.0,,True,C,342,S,9230,01
12905,8653,8653,9231_01,Mars,True,F/1888/P,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Denuts Paie,True,F,1888,P,9231,01
12906,8654,8654,9231_02,Mars,False,F/1888/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Walls Paie,True,F,1888,P,9231,02
12907,8655,8655,9231_03,Mars,False,E/592/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Cus Paie,False,E,592,P,9231,03
12908,12945,4252,9232_01,Earth,False,G/1499/P,TRAPPIST-1e,41.0,False,652.0,0.0,112.0,10.0,0.0,Berly Roses,,G,1499,P,9232,01
12909,8656,8656,9233_01,Earth,False,,TRAPPIST-1e,41.0,False,3.0,0.0,668.0,0.0,0.0,Royce Giller,True,,,,9233,01
12910,8657,8657,9234_01,Earth,False,G/1500/P,TRAPPIST-1e,49.0,False,6.0,1.0,638.0,1107.0,23.0,Catha Bushins,False,G,1500,P,9234,01
12911,8658,8658,9235_01,Earth,False,F/1789/S,TRAPPIST-1e,30.0,False,8.0,752.0,0.0,0.0,687.0,Joanny Burchrison,True,F,1789,S,9235,01
12912,12946,4253,9236_01,Earth,False,F/1790/S,TRAPPIST-1e,13.0,False,0.0,873.0,0.0,1.0,0.0,Arllia Ramoran,,F,1790,S,9236,01
12913,8659,8659,9237_01,Earth,True,G/1488/S,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Philda Floways,False,G,1488,S,9237,01
12914,12947,4254,9238_01,Earth,False,G/1501/P,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Joana Garnettiz,,G,1501,P,9238,01
12915,12948,4255,9238_02,Earth,True,G/1501/P,55 Cancri e,3.0,False,,0.0,0.0,0.0,0.0,Ricke Emenez,,G,1501,P,9238,02
12916,12949,4256,9238_03,Earth,True,G/1501/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Herina Emenez,,G,1501,P,9238,03
12917,12950,4257,9238_04,Earth,False,G/1501/P,TRAPPIST-1e,26.0,False,882.0,2.0,0.0,0.0,0.0,Marlie Emenez,,G,1501,P,9238,04
12918,12951,4258,9238_05,Earth,True,,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Caseye Emenez,,,,,9238,05
12919,12952,4259,9238_06,Earth,False,G/1501/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Blance Garnettiz,,G,1501,P,9238,06
12920,12953,4260,9238_07,Earth,False,F/1890/P,TRAPPIST-1e,32.0,False,115.0,0.0,2156.0,486.0,0.0,Camie Emenez,,F,1890,P,9238,07
12921,8660,8660,9239_01,Mars,False,E/593/P,TRAPPIST-1e,14.0,False,2.0,0.0,918.0,128.0,0.0,Per Minen,False,E,593,P,9239,01
12922,12954,4261,9240_01,Earth,False,E/594/P,TRAPPIST-1e,15.0,False,0.0,0.0,4.0,0.0,618.0,Glendy Reenon,,E,594,P,9240,01
12923,8661,8661,9241_01,Mars,False,E/595/P,TRAPPIST-1e,30.0,False,699.0,0.0,600.0,0.0,0.0,Ants Fone,False,E,595,P,9241,01
12924,8662,8662,9242_01,Earth,False,F/1891/P,TRAPPIST-1e,62.0,False,102.0,696.0,0.0,0.0,0.0,Dary Bakerrison,True,F,1891,P,9242,01
12925,12955,4262,9243_01,Europa,False,E/596/P,TRAPPIST-1e,35.0,False,0.0,4813.0,0.0,142.0,523.0,Sollum Pumpeshaft,,E,596,P,9243,01
12926,8663,8663,9244_01,Earth,True,G/1489/S,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Chrisa Francock,True,G,1489,S,9244,01
12927,12956,4263,9245_01,Earth,False,F/1791/S,TRAPPIST-1e,20.0,False,1272.0,3.0,543.0,0.0,0.0,Eriana Jenkinnedy,,F,1791,S,9245,01
12928,8664,8664,9246_01,Earth,,G/1490/S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,,True,G,1490,S,9246,01
12929,8665,8665,9247_01,Earth,True,G/1491/S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,,Phia Cleang,False,G,1491,S,9247,01
12930,8666,8666,9248_01,,False,F/1792/S,55 Cancri e,38.0,,28.0,1208.0,973.0,207.0,0.0,Gian Perle,True,F,1792,S,9248,01
12931,12957,4264,9249_01,Earth,False,G/1492/S,TRAPPIST-1e,21.0,False,147.0,603.0,20.0,0.0,0.0,Hilip Lambles,,G,1492,S,9249,01
